Price,Bedrooms,Bathrooms,SquareFeet,YearBuilt,GarageSpaces,LotSize,ZipCode,CrimeRate,SchoolRating
1107150,5,4.2,4392,1966,2,1.3,75201,36.48,2
544919,2,2.7,2217,2021,1,0.9,94101,54.05,3
633140,4,3.4,2436,1959,3,1.3,60601,80.79,6
545959,2,3.3,2049,1965,1,0.74,94101,61.09,6
942049,5,3.2,3878,1965,1,1.44,60601,40.63,4
953303,5,3.8,3844,1991,2,0.94,10001,57.02,1
651439,3,2.8,2599,1952,2,0.8,94101,55.53,7
758597,3,2.8,3041,1972,2,1.01,30301,54.13,2
239161,1,1.9,763,1977,3,1.2,60601,57.68,6
911843,5,4.3,3551,1994,1,1.69,30301,68.15,7
696071,3,2.7,3130,2017,2,0.81,60601,71.5,2
500472,2,2.9,1883,1973,1,1.38,30301,50.04,6
700345,4,2.3,2681,1968,2,1.3,10001,22.44,1
399343,2,3.2,1366,1989,1,0.56,10001,51.7,6
1001904,4,3.7,3894,1995,1,1.28,75201,46.85,8
636857,3,2.9,2339,1989,2,1.4,75201,61.02,8
537291,1,2.2,2020,2011,1,0.36,75201,25.78,7
604119,2,2.8,2601,1967,1,0.59,94101,60.01,4
777581,2,3.7,3056,1961,1,1.44,60601,52.55,4
534939,2,1.7,2223,1963,2,0.99,94101,30.52,5
786177,4,3.6,2830,2010,2,1.16,75201,8.52,8
658814,3,2.4,2786,1961,2,1.07,60601,67.38,4
757188,2,2.6,2942,1976,2,0.99,94101,30.22,9
580527,2,2.5,2214,1955,2,0.84,10001,20.4,3
376928,1,2.1,1422,1982,0,1.1,60601,38.71,9
281167,1,2.3,1129,1999,1,0.73,75201,73.43,2
579553,3,2.3,2089,1961,2,1.3,10001,53.91,6
772870,3,3.4,3132,2006,1,1.12,60601,58.89,5
827299,5,2.6,3339,2002,1,1.49,94101,49.04,5
405626,1,2.6,1596,1962,1,0.97,75201,56.03,6
850144,5,3.3,3142,2021,2,1.77,94101,45.92,10
769779,4,2.6,3142,1952,1,0.81,10001,40.58,7
895591,5,3.6,3380,2013,2,1.49,10001,37.19,4
536040,2,1.8,2163,2007,2,1.51,10001,43.87,4
998456,5,3.5,4174,1953,2,1.37,60601,98.27,9
840976,3,2.2,3469,1994,3,1.24,75201,61.41,4
674436,4,3.4,2294,2015,1,1.67,10001,32.85,8
684729,2,2.1,2463,1985,2,0.57,94101,23.39,10
766840,5,3.3,3111,1972,2,1.39,75201,48.2,1
793475,4,3.3,2975,1968,2,0.83,94101,15.81,4
811066,4,2.8,3254,1989,2,1.33,94101,68.12,2
602824,2,2.6,2193,2021,1,1.02,10001,0.0,10
915218,5,2.7,3615,1965,2,1.69,75201,43.76,5
882037,4,3.5,3436,2007,0,1.77,30301,14.0,2
826691,4,4.1,3247,1967,3,1.32,60601,58.96,7
459334,1,3.7,1576,1985,2,0.35,30301,34.84,10
702657,4,3.2,2785,1973,2,1.04,60601,64.09,7
400138,1,2.7,1180,1950,2,0.47,75201,6.72,9
710142,5,2.6,3073,1950,1,1.56,10001,72.59,4
1081196,5,4.3,4481,2013,0,2.2,75201,57.02,5
811392,5,3.9,3103,2011,2,1.48,30301,49.3,3
604981,3,2.7,2103,1985,1,1.51,94101,33.15,7
906533,5,4.1,3659,1967,1,1.47,60601,43.81,5
810906,4,3.1,3044,1965,2,0.95,60601,64.34,9
589086,2,2.4,2202,1966,1,0.66,30301,33.29,7
638791,1,2.5,2604,1973,2,0.48,10001,47.77,4
743094,3,2.4,2974,2017,1,1.06,75201,43.99,7
819931,5,4.0,3235,1951,2,1.62,30301,53.63,1
857207,5,3.0,3287,2022,2,1.3,75201,22.12,2
485390,2,2.1,2048,1959,1,1.14,10001,79.04,3
635221,2,2.1,2737,2002,1,1.21,94101,68.73,5
678137,3,3.3,2545,2000,1,1.02,75201,14.55,5
353372,1,2.0,1003,2018,3,0.98,10001,10.71,7
870656,5,2.8,3475,1963,1,0.92,30301,78.12,9
522526,3,2.6,1931,2015,1,0.39,94101,51.33,10
1060194,4,3.2,4192,2002,2,1.55,94101,13.96,9
728125,4,2.6,2617,2013,1,1.17,94101,40.11,6
684354,3,2.3,2619,2021,3,1.76,60601,44.2,7
980390,5,4.6,3629,1998,2,1.47,10001,62.78,8
625516,3,2.5,2555,2011,2,0.8,75201,68.9,4
854831,5,3.3,3354,1986,2,2.01,30301,52.51,7
644122,2,2.4,2510,1998,0,1.1,94101,46.55,6
910824,3,2.7,3463,2017,2,1.56,94101,40.51,8
924817,5,3.8,3883,1982,2,1.32,94101,78.16,1
866433,3,3.4,3439,1971,1,1.21,10001,41.55,5
559901,3,2.7,2176,2019,1,0.84,30301,60.34,3
978554,5,2.9,3658,1982,3,0.98,10001,28.53,9
969880,5,4.1,3577,1977,1,1.72,30301,24.66,9
493755,1,2.3,2075,1953,2,0.56,75201,53.82,3
863211,3,3.8,3388,2015,0,0.8,60601,42.41,10
762074,4,2.1,2989,1998,1,0.88,30301,22.5,2
642209,3,3.0,2497,1960,2,1.15,10001,43.56,5
681299,3,3.9,2966,1984,1,1.12,10001,99.75,4
708988,5,3.3,2610,1988,2,1.35,10001,49.25,7
633107,3,2.8,2581,1959,1,0.9,60601,44.0,8
676801,3,3.0,2632,2021,1,1.33,30301,44.04,4
662304,4,2.9,2639,2018,3,0.56,30301,73.97,3
996388,5,3.3,4028,1972,2,1.69,30301,47.1,9
584948,3,2.7,2168,1983,3,1.24,30301,54.97,8
559389,2,2.3,2232,1981,3,0.53,94101,64.33,7
498440,1,2.9,2046,1965,3,0.12,94101,76.08,8
1002177,4,3.4,3776,2017,2,1.48,10001,35.45,8
706041,3,3.0,2694,2003,0,0.75,94101,30.75,10
754740,2,3.0,2768,1977,3,1.37,30301,35.72,8
710695,3,2.8,3050,2009,1,1.74,30301,63.06,1
672627,3,2.5,2761,2009,0,1.23,94101,65.35,4
772101,5,3.2,2955,1993,0,1.47,75201,53.92,10
766708,5,3.5,2782,1951,1,1.43,10001,69.58,7
916404,5,3.0,3553,1972,2,0.99,60601,65.37,6
534737,2,2.3,2028,1995,1,0.81,10001,37.56,3
826044,3,2.6,3159,2022,0,0.96,10001,20.01,3
584418,1,3.4,2272,2003,1,0.51,10001,41.21,4
778710,4,1.8,3007,2020,1,1.42,94101,60.75,10
748530,5,3.4,2921,1958,2,1.54,10001,59.88,6
936165,5,4.4,3755,2019,1,1.74,30301,13.94,1
627491,3,3.0,2191,1993,1,0.97,10001,2.78,10
566536,3,3.3,2320,2022,1,1.28,30301,63.81,4
461127,2,2.6,1810,1961,1,0.9,94101,64.3,9
591386,2,2.3,2230,1981,2,1.08,94101,57.19,7
960965,5,2.4,4085,1983,1,1.48,10001,68.11,6
671043,3,3.0,2697,1982,1,1.63,30301,54.21,5
433371,1,1.9,1678,2013,1,0.1,30301,23.42,2
624114,4,2.8,2337,1997,1,1.49,30301,43.79,2
746297,3,2.7,2976,1965,3,1.36,30301,48.46,6
672121,3,3.8,2309,1999,1,0.72,60601,38.6,9
647341,2,3.8,2358,1972,2,1.45,94101,38.25,9
746730,4,3.3,2922,1975,2,1.31,30301,48.15,1
1045349,5,3.3,3919,2003,0,1.46,60601,33.43,7
766105,3,2.3,2621,1993,3,1.21,60601,7.38,7
925935,5,3.7,3470,1986,2,1.77,94101,52.14,10
719785,3,3.8,2942,1958,2,1.14,75201,74.9,2
1151683,5,3.4,4553,1962,1,1.53,10001,5.9,10
825545,4,2.0,3544,2009,2,1.55,94101,53.32,4
614144,2,2.9,2255,1951,1,1.19,75201,29.78,8
761138,4,3.7,3101,2009,0,1.4,10001,63.6,6
429337,1,1.5,1637,2006,2,0.24,10001,57.62,7
537511,2,2.7,1825,1992,2,0.59,10001,71.05,10
717529,4,3.4,2823,1968,1,1.63,60601,33.11,6
368421,1,2.3,1513,1960,2,0.62,30301,51.31,9
709570,3,2.5,3026,1996,2,0.92,10001,99.79,10
623947,3,3.4,2164,2012,1,1.23,30301,54.06,10
1051241,5,3.3,4166,1956,1,1.59,10001,64.19,9
632472,2,1.9,2676,1980,1,0.83,60601,78.06,6
711885,3,1.9,2710,2004,2,1.32,10001,32.35,6
650851,2,3.2,2300,1974,2,0.52,94101,9.62,9
685687,3,3.2,2421,2021,0,0.58,75201,16.07,10
999412,5,3.5,3635,1979,2,1.95,10001,26.8,9
888597,4,3.0,3644,1985,2,0.96,75201,41.62,3
830083,5,3.2,3148,1999,2,1.06,75201,59.93,7
249380,1,1.8,1133,1963,1,0.6,60601,69.06,3
781724,3,2.7,3051,1978,2,1.09,75201,28.49,4
470118,1,1.2,2062,1976,2,0.56,60601,92.89,9
402734,1,1.9,1339,1999,1,0.63,10001,76.0,10
491492,2,2.4,1933,1985,1,0.47,30301,39.88,8
585951,3,3.2,2270,1983,2,1.31,60601,97.62,6
363147,1,2.3,1537,1970,0,0.24,75201,61.87,6
804426,4,3.6,2938,1987,2,1.31,75201,48.66,8
474202,1,3.0,1766,1999,1,0.77,10001,31.26,2
737172,4,3.7,2774,1986,0,1.49,60601,27.7,5
469021,2,2.8,1920,1968,1,0.97,10001,68.75,7
393963,1,2.3,1785,1950,0,0.37,60601,51.93,3
902288,5,3.0,3583,1989,0,1.38,30301,58.49,8
560128,2,3.0,2141,2004,2,0.69,94101,27.27,3
892028,4,4.0,3679,1975,1,0.83,10001,60.89,4
650289,2,2.8,2554,1992,3,1.03,75201,51.49,10
393380,1,3.3,1104,2008,2,0.47,10001,28.3,10
741092,3,2.1,2961,2000,1,1.14,60601,21.55,6
725130,3,2.3,3002,1964,1,1.07,10001,50.77,6
750159,4,3.6,2882,1957,2,0.96,30301,63.69,2
598787,4,3.3,2352,1963,1,0.94,60601,71.22,2
687017,3,3.6,2704,1956,1,1.0,75201,54.66,3
778547,4,3.2,3096,1967,2,0.91,75201,33.87,3
452708,2,2.2,1739,1961,1,1.2,60601,50.41,4
727724,5,3.4,2774,1951,0,1.9,30301,57.11,4
878242,5,2.7,3456,1999,2,1.73,10001,34.71,4
585743,2,2.0,2183,1970,2,1.0,94101,40.57,10
869777,5,4.0,3291,1956,1,1.52,75201,50.58,10
461075,1,2.7,1858,1961,2,0.39,30301,54.44,3
460846,2,2.8,1748,2006,2,1.15,30301,24.84,1
749832,4,2.3,2882,1972,2,1.71,30301,38.96,9
578620,2,2.4,2566,1979,1,0.8,10001,52.8,2
618598,3,2.3,2525,2007,3,1.09,30301,59.94,3
599658,4,3.8,2264,2001,1,1.06,30301,52.79,2
652089,3,2.6,2463,2005,2,1.0,60601,55.84,6
666690,4,2.7,2564,1959,1,0.92,60601,55.13,6
925446,5,3.5,3633,1968,2,1.41,30301,33.56,1
538027,2,2.3,2459,1968,0,1.03,30301,77.56,4
339042,1,3.0,1070,2008,0,0.8,60601,42.31,10
910692,4,2.8,3479,1993,2,1.38,10001,34.9,5
705849,4,2.5,2543,2008,1,0.57,60601,20.84,6
842656,3,1.8,3479,1953,1,1.11,60601,39.67,5
899635,5,3.5,3475,2014,2,1.68,60601,36.11,3
544316,3,2.6,2076,1962,2,1.1,60601,42.47,3
557641,3,2.2,2129,2016,1,1.44,94101,56.37,3
895856,5,4.1,3674,1961,1,1.47,75201,73.79,6
434534,1,2.6,1704,2004,3,0.82,10001,66.26,4
724165,3,2.9,2651,2010,2,0.8,10001,9.73,4
818848,3,3.6,3506,1990,1,1.28,30301,70.16,3
700544,4,3.5,2750,1985,2,1.54,94101,60.42,4
862179,5,3.1,3529,1951,2,1.29,30301,86.03,8
681247,2,2.1,3009,1971,1,0.47,10001,37.24,3
549386,1,2.7,2035,1971,1,0.56,10001,29.85,10
298344,1,2.5,1096,1990,1,0.4,30301,67.3,3
932953,5,3.6,3752,1963,2,1.68,75201,65.07,6
701624,4,2.8,2518,1984,0,1.15,30301,36.46,1
953238,4,3.5,3803,1999,1,1.52,75201,44.92,10
787803,5,3.1,3088,1958,2,1.03,75201,59.57,6
1118010,4,3.1,4584,2008,1,1.05,60601,56.97,9
643509,1,3.0,2633,2005,2,0.47,10001,49.28,3
375537,1,2.0,1501,1959,1,0.78,60601,51.85,2
597752,2,1.8,2310,1974,2,0.28,10001,33.63,3
939483,5,3.0,3876,1994,1,1.42,60601,45.96,3
782672,3,3.4,3091,1960,1,0.99,75201,22.3,2
699987,3,3.0,2921,1958,2,1.21,60601,49.89,4
768234,2,2.5,2926,1956,2,0.92,94101,22.6,8
625737,2,2.3,2238,2020,2,0.61,60601,27.93,7
755771,4,3.4,2916,1983,2,0.62,60601,100.0,10
596662,2,2.2,2126,1969,2,0.67,60601,12.01,9
682860,2,2.8,2729,1954,2,0.52,94101,69.5,8
732249,3,2.5,2882,2004,2,0.74,10001,55.44,7
842532,4,2.8,3245,1964,2,1.08,60601,56.01,6
669765,2,2.3,2697,1997,2,1.15,10001,28.66,3
370563,2,2.4,1274,1953,2,0.52,30301,64.6,10
853303,4,3.2,3255,1970,1,0.74,75201,13.65,4
911108,5,3.6,3609,1958,1,1.33,30301,40.13,8
914895,4,1.4,3934,2015,1,1.22,94101,50.37,2
511004,3,2.5,1935,1984,3,1.0,94101,83.26,6
1000564,5,3.3,4278,2000,2,1.3,10001,63.11,1
518843,1,3.1,1937,1986,2,0.63,10001,41.37,7
834457,4,2.7,3344,1955,1,1.36,60601,44.42,4
839137,3,3.0,3537,2000,1,0.84,30301,61.47,1
973061,5,4.2,3780,2015,2,1.8,10001,25.76,5
821807,4,2.5,3300,1966,2,1.25,10001,72.2,5
575302,2,2.8,2421,2014,1,1.19,10001,48.1,6
752347,4,2.8,2858,1958,2,1.38,75201,32.5,8
518613,1,2.0,1885,1962,1,0.32,10001,22.1,4
774013,4,2.8,2742,2007,1,0.71,75201,0.06,7
833012,5,3.1,3477,1979,2,1.82,94101,85.04,4
682332,5,4.9,2332,1980,2,1.23,60601,12.27,2
824455,4,3.6,3314,1972,2,1.27,30301,59.59,8
857755,5,4.1,3439,2012,0,1.32,10001,58.68,5
598502,2,2.8,2131,1977,1,1.3,75201,40.47,10
810633,4,2.4,3209,2008,1,1.28,10001,47.73,4
440476,2,2.8,1583,1959,1,0.49,10001,41.98,2
769489,2,3.1,3264,1975,2,0.82,75201,54.46,7
630870,3,2.5,2648,1966,1,1.44,10001,42.22,5
818691,4,3.7,3027,1989,1,1.04,30301,44.22,9
817039,5,3.9,3017,2017,1,1.03,94101,48.34,7
591035,2,3.5,2311,1972,2,1.12,60601,62.5,9
859858,3,2.7,3393,1984,2,0.81,10001,61.99,10
940367,4,2.7,3617,1958,2,0.79,75201,47.5,10
911095,4,3.0,3527,1994,1,1.02,30301,44.94,5
508240,1,3.0,2173,1986,1,0.77,10001,61.26,6
473025,1,1.4,1720,2018,0,0.82,94101,32.8,8
466743,2,1.6,1574,1968,1,1.0,94101,26.69,10
473680,1,2.3,1799,2022,1,0.38,75201,23.17,6
552255,2,2.4,2182,1976,0,1.15,10001,54.78,4
951943,5,3.5,4024,1962,2,1.71,10001,71.89,2
629726,2,3.1,2454,2006,3,1.03,10001,51.42,6
663206,1,2.0,2706,2009,1,0.37,94101,55.28,9
1018820,5,2.6,4098,1961,2,1.3,10001,39.61,8
425556,1,3.3,1671,1958,1,0.78,10001,55.21,3
382572,2,2.1,1402,1976,2,1.06,10001,52.74,5
826547,3,2.4,3392,2012,2,0.79,10001,59.66,6
1018026,4,3.8,3779,1978,3,1.82,75201,2.18,7
281911,1,2.1,1216,1971,1,0.65,94101,58.57,2
732926,2,2.6,3054,2022,1,1.18,60601,62.61,6
882839,5,3.7,3691,1968,0,1.12,75201,62.14,2
491519,1,2.8,1980,1987,1,0.75,10001,47.58,8
600244,1,2.1,2707,1988,3,0.31,60601,85.1,7
885860,4,4.0,3772,1964,2,1.34,30301,68.75,2
592491,2,1.5,2625,2003,2,1.03,60601,79.03,4
757607,3,3.3,2936,1981,2,1.25,75201,59.07,7
953992,5,3.1,3808,1995,2,1.27,94101,50.02,9
527211,2,3.3,2099,2010,1,0.35,75201,61.83,3
938712,5,3.6,3472,2001,1,1.59,94101,37.48,10
410470,1,2.0,1448,1983,2,0.57,94101,66.57,10
778567,4,3.5,2933,2022,1,1.17,94101,40.92,8
780086,4,3.6,2916,1984,0,1.01,30301,38.22,9
646677,3,3.2,2382,2019,1,1.07,60601,23.67,8
753109,4,2.7,3168,1986,2,1.29,75201,70.12,4
411696,1,2.1,1738,2010,2,1.01,75201,90.28,4
755837,3,2.9,2951,1998,1,0.49,94101,77.36,7
403899,2,2.6,1488,1958,2,0.49,30301,68.02,4
771714,4,3.6,3043,1968,2,1.43,30301,68.59,10
679284,3,1.9,2765,1977,3,0.43,10001,67.9,10
472088,1,2.5,1744,1975,2,0.47,30301,47.47,7
931071,5,3.4,3413,1987,2,2.2,94101,42.37,9
778887,5,3.1,2707,1989,2,1.41,94101,30.53,9
476224,1,1.9,2078,1974,1,0.9,60601,87.24,9
576181,1,2.2,2223,2018,1,0.19,94101,45.99,10
926433,5,1.7,3746,2020,1,1.7,60601,52.85,10
815235,3,2.5,3219,1972,0,0.98,30301,27.54,6
917164,5,3.1,3600,2014,1,1.58,10001,34.52,1
538264,1,2.6,2139,1971,1,0.86,75201,30.31,8
812944,4,2.8,3178,2013,1,1.14,94101,42.81,6
716797,2,2.5,2643,2017,1,1.04,30301,62.75,7
612907,4,4.0,2311,2007,1,0.95,94101,59.33,2
702731,4,3.7,2653,1977,2,1.31,60601,62.04,3
675800,1,2.8,2693,2017,2,0.85,30301,49.68,6
624086,5,3.3,2269,1953,2,1.33,75201,64.98,3
658122,3,3.2,2629,1950,1,0.8,60601,47.05,5
873357,4,3.1,3686,1975,1,1.15,30301,59.12,4
888565,5,3.4,3453,1982,1,1.82,75201,42.15,5
633144,3,3.1,2497,1976,1,1.37,60601,72.09,8
847013,4,2.9,3164,1991,2,1.52,75201,32.1,4
694616,3,3.6,2523,2018,1,1.55,30301,72.53,9
931719,5,3.4,3515,2020,2,1.5,60601,57.24,3
499122,2,2.9,1958,2013,2,0.95,10001,80.34,7
1055646,5,4.2,4054,1974,1,0.9,94101,36.79,7
626118,1,2.8,2611,2021,2,0.43,10001,45.39,1
625467,3,2.2,2633,1953,1,1.25,75201,44.83,3
447094,2,2.8,1606,1961,1,1.16,30301,32.73,10
581164,3,3.3,2438,2007,2,0.71,94101,89.45,1
710227,3,3.3,2608,1960,3,1.07,30301,35.75,8
873256,4,2.6,3352,2008,2,1.95,75201,31.51,10
377912,1,2.0,1395,1985,3,0.67,30301,79.04,5
610040,3,3.4,2315,1971,0,1.53,60601,65.33,4
936102,5,3.1,3755,2014,1,1.6,60601,46.19,3
1058781,5,3.4,3969,1999,0,1.67,75201,12.95,7
718525,4,4.0,2789,1953,1,1.03,30301,84.28,8
275775,1,2.3,1233,2021,1,0.22,75201,88.92,8
736155,1,1.9,3542,2001,2,0.92,94101,62.21,1
985460,5,3.1,3891,1992,2,1.59,30301,60.42,7
566083,2,2.8,2166,1995,3,0.92,60601,54.09,5
851625,4,2.5,3534,1953,3,0.9,10001,41.41,2
768035,4,3.1,3037,1962,1,1.19,60601,74.2,8
1030588,5,3.7,3933,1987,2,1.31,30301,42.33,2
915432,5,4.1,3579,1994,1,1.34,30301,61.16,6
574138,2,2.9,2345,1974,1,0.97,30301,54.36,5
566192,2,2.2,2243,2016,2,1.11,30301,49.76,6
344227,1,2.9,1176,2004,0,0.79,94101,32.95,10
1048268,4,3.1,4069,1988,2,1.36,10001,26.1,8
701237,4,2.6,2629,2014,2,1.33,60601,59.89,9
753935,5,3.4,2819,1951,2,1.45,94101,41.37,3
462073,1,3.0,1793,2018,3,0.45,75201,52.89,3
745517,4,3.3,2619,2011,2,1.31,30301,54.01,7
412166,1,2.3,1874,1995,0,0.92,60601,56.19,3
590180,1,3.1,2243,1980,1,0.67,75201,47.6,10
986963,5,2.8,3997,1984,1,1.22,10001,62.97,5
554017,1,1.7,2307,1994,1,0.34,60601,48.37,10
556402,2,1.8,2147,2003,2,0.61,94101,45.19,4
590218,2,2.8,2324,2020,1,0.56,75201,64.77,9
785780,3,3.0,2903,2018,3,1.97,60601,50.53,8
731860,5,4.3,2621,1978,2,1.24,94101,54.65,9
739264,3,3.0,2985,2021,1,1.09,30301,68.92,6
397195,2,2.4,1571,1957,1,0.87,60601,58.44,2
900559,3,2.9,3720,2003,1,1.52,30301,68.64,8
813521,5,3.6,3297,1956,1,1.63,75201,18.38,1
807092,5,2.7,3407,1972,2,1.63,75201,100.0,5
383871,1,3.7,1515,1981,0,0.75,75201,64.41,2
777379,4,3.5,2785,2011,2,1.38,30301,61.98,7
726165,1,2.4,3037,1994,1,0.8,30301,47.24,5
1072198,5,3.8,3970,2017,2,1.31,94101,20.0,10
390718,2,3.0,1525,1979,2,0.62,60601,64.37,3
720171,2,2.5,3052,1988,1,0.92,94101,72.18,7
603648,1,2.0,2496,1954,0,0.54,30301,15.9,3
909611,5,3.8,3359,2016,2,1.56,60601,67.72,6
571165,2,2.8,2453,1971,3,0.58,75201,80.88,4
870143,5,3.1,3492,1977,1,1.06,94101,80.07,10
794854,2,3.3,3286,1971,1,0.52,94101,60.62,2
831170,5,3.6,3101,1978,1,1.48,94101,48.44,9
697158,3,3.3,2773,1992,1,0.62,30301,68.96,6
835896,5,4.2,3285,1991,1,2.08,60601,58.28,5
742941,5,3.5,2783,2009,1,2.09,75201,57.29,5
743556,1,2.5,2995,2020,2,0.97,30301,39.46,8
598641,3,3.3,2109,2017,1,0.99,75201,17.74,5
799445,4,2.8,3210,2008,0,1.15,10001,67.14,8
313967,1,2.3,1029,1955,1,0.79,10001,43.51,8
768289,4,3.3,2900,2022,2,1.48,75201,30.4,1
611265,2,2.1,2510,1977,1,0.99,10001,27.76,4
779676,4,4.4,2687,1980,3,0.91,60601,46.37,9
966293,5,2.8,3793,1988,2,1.44,60601,25.54,2
715321,4,2.6,2965,1999,1,1.46,30301,71.57,4
561867,1,3.0,2480,1986,1,0.1,75201,60.83,4
564912,1,2.7,2580,2021,2,0.37,30301,72.34,1
797293,4,2.7,2806,1964,2,1.46,60601,29.38,10
532283,1,2.6,1938,2000,2,0.61,60601,22.09,10
470809,1,3.0,1991,2019,2,0.61,60601,85.14,7
835597,4,3.2,3409,1972,2,1.63,94101,33.99,1
648480,3,4.2,2707,1974,0,1.08,10001,51.91,5
772898,3,2.0,2795,1995,2,0.96,30301,34.73,8
575252,2,2.9,2178,1972,2,0.81,30301,33.56,4
454216,1,2.9,1957,1959,1,0.62,60601,61.9,5
961654,4,3.6,3748,2022,2,1.05,94101,47.43,10
480123,1,2.2,2223,1981,2,0.63,30301,76.27,3
1004083,5,3.4,3850,2000,1,1.16,30301,14.33,5
532685,1,2.5,2261,1990,1,0.6,94101,49.64,3
491894,1,2.7,1823,2014,1,0.55,60601,39.78,4
705263,3,3.2,2859,2014,1,1.17,94101,45.09,3
689462,4,3.7,2557,1989,0,1.75,10001,46.48,5
558827,1,1.8,2534,1967,1,0.78,30301,62.86,2
405515,3,2.8,1308,1985,1,1.13,10001,46.29,9
558887,2,2.1,2256,1980,1,0.97,30301,46.5,3
794586,3,2.7,3270,2003,2,0.84,10001,84.84,10
582015,3,3.4,2018,2012,1,1.31,30301,25.6,1
746632,3,3.0,2899,1950,1,1.22,60601,28.28,5
370922,1,3.6,1559,2001,1,0.69,75201,87.15,4
416379,1,2.4,1715,2006,2,0.81,94101,84.18,2
712364,2,2.6,2772,1958,0,1.0,30301,14.13,8
886943,5,3.6,3599,2005,1,1.6,94101,92.86,9
700062,5,3.2,2482,1996,1,1.8,30301,61.58,6
854165,5,3.5,3011,1952,3,1.27,75201,35.83,8
654597,2,3.2,2787,1951,2,1.29,60601,50.11,2
941202,5,3.6,3724,2003,1,1.02,60601,41.41,6
1048474,5,3.1,4374,1986,1,1.7,94101,50.01,1
874465,3,2.4,3541,2005,1,1.15,75201,41.7,10
435797,1,2.1,1728,1980,1,0.41,94101,26.45,3
748987,1,2.3,3151,1961,2,1.01,60601,23.56,7
673827,3,3.5,2712,2007,1,0.56,10001,54.3,1
617771,3,2.2,2218,2016,2,1.59,94101,33.99,6
625737,3,2.7,2383,1975,1,1.78,30301,21.53,7
218881,1,2.4,771,1961,2,0.65,60601,60.63,3
1030726,5,2.6,4303,1965,1,1.19,30301,60.42,8
849257,3,2.5,3497,2002,1,0.93,75201,60.43,8
496610,2,2.3,1792,2021,2,1.19,60601,51.56,5
671622,3,2.5,2586,1998,1,1.0,60601,32.47,2
760603,4,3.3,3147,1998,2,0.42,94101,74.07,2
580742,3,2.8,2219,1956,2,1.22,94101,67.63,5
204556,1,2.0,1022,1964,1,0.97,30301,94.59,4
670321,3,3.1,2594,1985,2,1.25,94101,75.21,4
746785,4,4.1,2939,2021,0,1.5,10001,56.37,5
463756,2,3.4,2105,1964,1,1.38,60601,85.33,1
911274,5,2.5,3611,2011,2,1.44,75201,51.48,7
856616,3,3.2,3414,1967,2,1.62,60601,51.64,3
786068,4,3.1,2948,1995,0,1.25,30301,49.05,10
894144,4,3.3,3185,2010,2,1.64,94101,39.92,10
643292,2,2.4,2663,1992,3,0.86,60601,94.51,8
594791,1,2.4,2177,1993,1,1.31,94101,33.38,9
678760,3,3.0,2392,2015,2,1.29,30301,16.85,8
774915,4,2.9,3148,2004,2,1.27,94101,40.67,2
653204,2,2.2,2573,1988,3,0.54,75201,57.31,7
778450,5,3.3,2935,1954,1,1.56,30301,39.18,4
946947,4,3.3,3731,2006,2,1.05,60601,42.89,5
790721,2,2.9,3015,1964,0,1.03,60601,11.58,10
441801,1,2.7,1538,1965,2,0.9,75201,25.01,5
545519,1,2.1,1996,2006,2,1.01,10001,23.64,9
820111,4,3.3,3421,1974,1,1.46,94101,66.75,2
760171,4,3.7,2827,1971,1,1.32,60601,21.98,2
723784,3,3.5,2940,1980,2,1.5,75201,37.0,3
593091,2,2.6,2381,1983,2,1.33,94101,46.22,5
691017,4,3.1,2366,1965,1,0.98,30301,28.43,4
748717,3,3.0,2929,2019,1,1.63,75201,55.52,10
607225,3,2.3,2149,2008,2,1.47,30301,59.0,10
858529,4,3.1,3569,1964,1,1.04,30301,79.24,9
375480,1,2.7,1564,1962,0,0.14,30301,50.05,3
561642,2,2.9,2219,1973,3,1.26,94101,7.69,1
732061,2,2.5,2986,1962,1,0.96,10001,38.46,5
535572,1,2.4,2148,2014,1,0.56,30301,44.31,8
586809,4,2.8,2560,1985,1,1.39,60601,75.78,1
449472,2,3.0,1792,1998,2,1.26,94101,45.43,1
725646,4,3.2,2800,1997,1,0.69,94101,58.15,6
840090,4,3.1,3297,1992,2,1.34,30301,43.95,7
706744,3,2.7,2879,1955,2,1.12,60601,60.83,8
401267,1,2.3,1478,2017,0,1.15,75201,37.38,8
634508,4,3.0,2516,1963,2,1.55,94101,16.55,3
939746,5,3.8,3640,1979,1,1.75,30301,0.0,4
473908,1,2.1,1809,1957,2,0.57,30301,60.17,9
813393,2,3.4,3378,2003,1,1.1,10001,56.56,5
734103,3,3.6,2718,2015,2,0.95,10001,58.04,9
755729,2,2.2,3207,1953,1,0.87,75201,52.38,5
500448,2,2.6,1714,2009,0,1.07,75201,10.78,5
390639,1,2.0,1113,2002,3,0.73,75201,37.07,9
464166,2,2.4,1739,1964,0,0.99,75201,47.99,6
933188,4,4.2,3694,1950,2,1.69,30301,35.4,3
765713,2,2.4,3178,1971,1,0.79,30301,61.38,5
593397,3,3.1,2308,1964,1,0.79,30301,46.9,1
663549,3,3.2,2469,1971,2,0.83,60601,63.16,9
761476,5,3.0,2915,1999,1,1.16,75201,73.1,10
524058,3,2.5,1794,1997,2,1.58,60601,58.87,10
630986,2,2.0,2659,2022,1,1.1,94101,53.38,7
678587,3,2.5,2811,2000,1,1.42,94101,23.71,1
417427,1,1.0,1905,1966,2,0.97,30301,51.18,4
